continent,location,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations
Asia,Iran,6/6/2021,0,0,0,0
Asia,Iran,6/13/2021,0,0,0,0
Asia,Iran,6/20/2021,0,0,0,0
Asia,Iran,6/27/2021,0,0,0,0
Asia,Iran,7/4/2021,0,0,0,0
Asia,Iran,7/11/2021,0,0,0,0
Asia,Iran,7/18/2021,0,0,0,0
Asia,Iran,7/25/2021,0,0,0,0
Asia,Iran,8/1/2021,0,0,0,0
Asia,Iran,8/8/2021,0,0,0,0
Asia,Iran,8/15/2021,0,0,0,0
Asia,Iran,8/22/2021,0,0,0,0
Asia,Iran,8/29/2021,26176126,18261245,7914881,0
Asia,Iran,9/5/2021,29152527,19467858,9684669,0
Asia,Iran,9/12/2021,35047143,22943141,12104002,0
Asia,Iran,9/19/2021,0,0,0,0
Asia,Iran,9/26/2021,0,0,0,0
Asia,Iran,10/3/2021,57676540,40961153,16715387,0
Asia,Iran,10/10/2021,64401471,45075271,19326200,0
Asia,Iran,10/17/2021,0,0,0,0
Asia,Iran,10/24/2021,0,0,0,0
Asia,Iran,10/31/2021,0,0,0,0
Asia,Iran,11/7/2021,0,0,0,0
Asia,Iran,11/14/2021,0,0,0,0
Asia,Iran,11/21/2021,102145229,56653947,44726047,0
Asia,Iran,11/28/2021,104781077,57385036,46522058,171719
Asia,Iran,12/5/2021,107531771,58094169,48149791,0
Asia,Iran,12/12/2021,109807742,58569046,49150330,0
Asia,Iran,12/19/2021,113239941,59126764,50340978,0
Asia,Iran,12/26/2021,116210697,59498870,51194091,0
Asia,Iran,1/2/2022,0,0,0,0
Asia,Iran,1/9/2022,122153249,60062247,52530978,0
Asia,Iran,1/16/2022,125973179,60321108,53130215,413144
Asia,Iran,1/23/2022,128640395,60490309,53586646,387571
Asia,Iran,1/30/2022,131617252,60699381,54040089,572775
Asia,Iran,2/6/2022,135264672,61112617,54505698,459976
Asia,Iran,2/13/2022,137659890,61568128,54812067,325588
Asia,Iran,2/20/2022,139467036,62151678,55100679,319378
Asia,Iran,2/27/2022,141150412,62739635,55418020,144412
Asia,Iran,3/6/2022,142884337,63149233,55753546,347157
Asia,Iran,3/13/2022,0,0,0,0
Asia,Iran,3/20/2022,146046396,63759258,56562086,111157
Asia,Iran,3/27/2022,146302121,63800645,56655572,0
Asia,Iran,4/3/2022,147149111,63946854,56924402,0
Asia,Iran,4/10/2022,147767297,64077522,57156201,94205
Asia,Iran,4/17/2022,148289629,64188241,57350435,0
Asia,Iran,4/24/2022,148631915,64266837,57461194,31225
Asia,Iran,5/1/2022,0,0,0,0
Asia,Iran,5/8/2022,149153878,64378545,57619890,62643
Asia,Iran,5/15/2022,149475105,64440065,57711964,36635
Asia,Iran,5/22/2022,149698995,64487631,57781757,37490
Asia,Iran,5/29/2022,0,0,0,0
Asia,Iran,6/5/2022,0,0,0,0
Asia,Iran,6/12/2022,0,0,0,0
Asia,Iran,6/19/2022,0,0,0,0
Asia,Iran,6/26/2022,0,0,0,0
Asia,Iran,7/3/2022,0,0,0,0
Asia,Iran,7/10/2022,0,0,0,0
Asia,Iran,7/17/2022,0,0,0,0
Asia,Iran,7/24/2022,0,0,0,0
Asia,Iran,7/31/2022,0,0,0,0
Asia,Iran,8/7/2022,0,0,0,0
Asia,Iran,8/14/2022,0,0,0,0
Asia,Iran,8/21/2022,153299262,64862632,58234857,0
Asia,Iran,8/28/2022,153666785,64935971,58311579,0
Asia,Iran,9/4/2022,153956137,64978822,58354106,0
Asia,Iran,9/11/2022,0,0,0,0
Asia,Iran,9/18/2022,154329909,65029508,58413678,0
Asia,Iran,9/25/2022,0,0,0,0
Asia,Iran,10/2/2022,0,0,0,0
Asia,Iran,10/9/2022,0,65063096,58454446,0
Asia,Iran,10/16/2022,0,0,0,0
Asia,Iran,10/23/2022,0,0,0,0
Asia,Iran,10/30/2022,154491250,65064570,58465011,0
Asia,Iran,11/6/2022,154521421,65070315,58472263,0
Asia,Iran,11/13/2022,154693602,65095073,58492038,0
Asia,Iran,11/20/2022,154713943,65100058,58497683,0
Asia,Iran,11/27/2022,154729353,65103298,58502096,0
Asia,Iran,12/4/2022,154742051,65106089,58505737,0
Asia,Iran,12/11/2022,0,0,0,0
Asia,Iran,12/18/2022,0,0,0,0
Asia,Iran,12/25/2022,0,0,0,0
Asia,Iran,1/1/2023,0,0,0,0
Asia,Iraq,1/3/2021,0,0,0,0
Asia,Iraq,1/10/2021,0,0,0,0
Asia,Iraq,1/17/2021,0,0,0,0
Asia,Iraq,1/24/2021,0,0,0,0
Asia,Iraq,1/31/2021,0,0,0,0
Asia,Iraq,2/7/2021,0,0,0,0
Asia,Iraq,2/14/2021,0,0,0,0
Asia,Iraq,2/21/2021,0,0,0,0
Asia,Iraq,2/28/2021,0,0,0,0
Asia,Iraq,3/7/2021,0,0,0,0
Asia,Iraq,3/14/2021,0,0,0,0
Asia,Iraq,3/21/2021,0,0,0,0
Asia,Iraq,3/28/2021,0,0,0,0
Asia,Iraq,4/4/2021,93021,93021,0,0
Asia,Iraq,4/11/2021,0,0,0,0
Asia,Iraq,4/18/2021,0,0,0,0
Asia,Iraq,4/25/2021,0,0,0,0
Asia,Iraq,5/2/2021,0,0,0,0
Asia,Iraq,5/9/2021,0,0,0,0
Asia,Iraq,5/16/2021,0,0,0,0
Asia,Iraq,5/23/2021,0,0,0,0
Asia,Iraq,5/30/2021,0,0,0,0
Asia,Iraq,6/6/2021,0,0,0,0
Asia,Iraq,6/13/2021,0,0,0,0
Asia,Iraq,6/20/2021,805363,548696,256667,0
Asia,Iraq,6/27/2021,0,0,0,0
Asia,Iraq,7/4/2021,0,0,0,0
Asia,Iraq,7/11/2021,1330393,826007,494900,0
Asia,Iraq,7/18/2021,0,0,0,0
Asia,Iraq,7/25/2021,0,0,0,0
Asia,Iraq,8/1/2021,0,0,0,0
Asia,Iraq,8/8/2021,0,0,0,0
Asia,Iraq,8/15/2021,0,0,0,0
Asia,Iraq,8/22/2021,0,0,0,0
Asia,Iraq,8/29/2021,0,0,0,0
Asia,Iraq,9/5/2021,0,0,0,0
Asia,Iraq,9/12/2021,0,0,0,0
Asia,Iraq,9/19/2021,0,0,0,0
Asia,Iraq,9/26/2021,7608508,4676216,2932292,0
Asia,Iraq,10/3/2021,0,0,0,0
Asia,Iraq,10/10/2021,0,0,0,0
Asia,Iraq,10/17/2021,8506934,5260678,3246256,0
Asia,Iraq,10/24/2021,8972041,5621027,3351014,0
Asia,Iraq,10/31/2021,0,0,0,0
Asia,Iraq,11/7/2021,0,0,0,0
Asia,Iraq,11/14/2021,0,0,0,0
Asia,Iraq,11/21/2021,11380981,7055224,4325757,0
Asia,Iraq,11/28/2021,12048583,7424101,4624482,0
Asia,Iraq,12/5/2021,0,0,0,0
Asia,Iraq,12/12/2021,13174583,8009447,5158731,0
Asia,Iraq,12/19/2021,13685013,8271151,5402359,0
Asia,Iraq,12/26/2021,0,0,0,0
Asia,Iraq,1/2/2022,0,0,0,0
Asia,Iraq,1/9/2022,0,0,0,0
Asia,Iraq,1/16/2022,15035683,8898519,6089527,0
Asia,Iraq,1/23/2022,15370064,9093724,6214980,0
Asia,Iraq,1/30/2022,0,0,0,0
Asia,Iraq,2/6/2022,0,0,0,0
Asia,Iraq,2/13/2022,16257861,9589248,6570825,0
Asia,Iraq,2/20/2022,0,0,0,0
Asia,Iraq,2/27/2022,0,0,0,0
Asia,Iraq,3/6/2022,0,0,0,0
Asia,Iraq,3/13/2022,0,0,0,0
Asia,Iraq,3/20/2022,0,0,0,0
Asia,Iraq,3/27/2022,0,0,0,0
Asia,Iraq,4/3/2022,17778382,10379529,7241775,0
Asia,Iraq,4/10/2022,0,0,0,0
Asia,Iraq,4/17/2022,17943392,10459618,7320887,0
Asia,Iraq,4/24/2022,0,0,0,0
Asia,Iraq,5/1/2022,0,0,0,0
Asia,Iraq,5/8/2022,18142685,10557921,7414628,0
Asia,Iraq,5/15/2022,0,0,0,0
Asia,Iraq,5/29/2022,0,0,0,0
Asia,Iraq,6/5/2022,0,0,0,0
Asia,Iraq,6/12/2022,0,0,0,0
Asia,Iraq,6/19/2022,0,0,0,0
Asia,Iraq,6/26/2022,0,0,0,0
Asia,Iraq,7/3/2022,0,0,0,0
Asia,Iraq,7/10/2022,18785269,10913964,7664049,0
Asia,Iraq,7/17/2022,0,0,0,0
Asia,Iraq,7/24/2022,0,0,0,0
Asia,Iraq,7/31/2022,0,0,0,0
Asia,Iraq,8/7/2022,18982116,11014427,7741261,0
Asia,Iraq,8/14/2022,0,0,0,0
Asia,Iraq,8/21/2022,0,0,0,0
Asia,Iraq,8/28/2022,0,0,0,0
Asia,Iraq,9/4/2022,19165091,11110310,7813138,0
Asia,Iraq,9/11/2022,0,0,0,0
Asia,Iraq,9/18/2022,0,0,0,0
Asia,Iraq,10/2/2022,0,0,0,0
Asia,Iraq,10/16/2022,0,0,0,0
Asia,Iraq,10/30/2022,0,0,0,0
Asia,Iraq,11/6/2022,0,0,0,0
Asia,Iraq,11/20/2022,0,0,0,0
Asia,Iraq,11/27/2022,0,0,0,0
Asia,Iraq,12/4/2022,0,0,0,0
Asia,Iraq,12/11/2022,19534812,11323818,7938409,0
Asia,Iraq,12/18/2022,0,0,0,0
Asia,Iraq,12/25/2022,0,0,0,0
Asia,Iraq,1/1/2023,0,0,0,0
Asia,Israel,1/3/2021,1285272,1285266,6,149770
Asia,Israel,1/10/2021,1936866,1930813,6053,43651
Asia,Israel,1/17/2021,2546585,2213332,333253,153045
Asia,Israel,1/24/2021,3815272,2650029,1165243,209861
Asia,Israel,1/31/2021,4965697,3111701,1853996,132838
Asia,Israel,2/7/2021,5656690,3506934,2149756,122825
Asia,Israel,2/14/2021,6489554,3925188,2564366,144006
Asia,Israel,2/21/2021,7391195,4372081,3019114,157887
Asia,Israel,2/28/2021,8139185,4731899,3407286,96238
Asia,Israel,3/7/2021,8777994,4959867,3818127,104008
Asia,Israel,3/14/2021,9337358,5100938,4236420,94929
Asia,Israel,3/21/2021,9786081,5198966,4587115,53683
Asia,Israel,3/28/2021,9983947,5244768,4739179,6727
Asia,Israel,4/4/2021,10153774,5289965,4863809,32451
Asia,Israel,4/11/2021,10300275,5342024,4958251,23295
Asia,Israel,4/18/2021,10370898,5372494,4998404,14532
Asia,Israel,4/25/2021,10444735,5405889,5038846,11756
Asia,Israel,5/2/2021,10508554,5430366,5078188,9317
Asia,Israel,5/9/2021,10553143,5449376,5103767,7602
Asia,Israel,5/16/2021,10583099,5460745,5122354,1735
Asia,Israel,5/23/2021,10613319,5471227,5142092,5488
Asia,Israel,5/30/2021,10638645,5481105,5157540,3582
Asia,Israel,6/6/2021,10659522,5493012,5166510,5297
Asia,Israel,6/13/2021,10686053,5512900,5173153,4361
Asia,Israel,6/20/2021,10709657,5529401,5180256,4648
Asia,Israel,6/27/2021,10777359,5587429,5189930,17073
Asia,Israel,7/11/2021,10993859,5767643,5226018,4315
Asia,Israel,7/18/2021,11053125,5782540,5269081,12080
Asia,Israel,7/25/2021,11146968,5800833,5342743,20139
Asia,Israel,8/1/2021,11287960,5827301,5414194,37495
Asia,Israel,8/8/2021,11788842,5850338,5433179,88161
Asia,Israel,8/15/2021,12306030,5887187,5453154,109661
Asia,Israel,8/22/2021,12910718,5938566,5482081,119743
Asia,Israel,8/29/2021,13563537,5999288,5510996,95808
Asia,Israel,9/5/2021,14275685,6054948,5550371,86779
Asia,Israel,9/12/2021,14548712,6078932,5583855,68831
Asia,Israel,9/19/2021,14828192,6103484,5623492,60986
Asia,Israel,9/26/2021,15032151,6127609,5655796,47849
Asia,Israel,10/3/2021,15430887,6174038,5691662,89669
Asia,Israel,10/10/2021,15710145,6216362,5719766,29943
Asia,Israel,10/17/2021,15836194,6237519,5736028,18415
Asia,Israel,10/24/2021,15924530,6252220,5749766,15028
Asia,Israel,10/31/2021,16000006,6265573,5764104,13012
Asia,Israel,11/7/2021,16058737,6275930,5776013,9481
Asia,Israel,11/14/2021,16107159,6284364,5785594,8286
Asia,Israel,11/21/2021,16149709,6291721,5794466,7832
Asia,Israel,11/28/2021,16234282,6341709,5803157,16536
Asia,Israel,12/5/2021,16321765,6395769,5810052,14272
Asia,Israel,12/12/2021,16390239,6430985,5817603,13969
Asia,Israel,12/19/2021,16508154,6475089,5858475,22588
Asia,Israel,12/26/2021,16660971,6533675,5910771,27771
Asia,Israel,1/2/2022,16823140,6593402,5950814,30295
Asia,Israel,1/9/2022,17313135,6647454,5990451,95676
Asia,Israel,1/16/2022,17705013,6686524,6041270,40016
Asia,Israel,1/23/2022,17842212,6697799,6079861,15662
Asia,Israel,1/30/2022,17917416,6702003,6104577,15607
Asia,Israel,2/6/2022,17974453,6704477,6119395,9759
Asia,Israel,2/13/2022,18017756,6706134,6126190,7198
Asia,Israel,2/20/2022,18043540,6707372,6129929,4105
Asia,Israel,2/27/2022,18057058,6708138,6132128,2020
Asia,Israel,3/6/2022,18065893,6708735,6133704,1534
Asia,Israel,3/13/2022,18072901,6709262,6135183,1325
Asia,Israel,3/20/2022,18080375,6709696,6136273,2297
Asia,Israel,3/27/2022,18096631,6710436,6137861,4465
Asia,Israel,4/3/2022,18115888,6711261,6139341,3476
Asia,Israel,4/10/2022,18131733,6711908,6140485,2642
Asia,Israel,4/17/2022,18140879,6712467,6141416,1229
Asia,Israel,4/24/2022,18146935,6712811,6142172,1543
Asia,Israel,5/1/2022,18154210,6713390,6143279,1267
Asia,Israel,5/8/2022,18157879,6713692,6143915,1052
Asia,Israel,5/15/2022,18163487,6714166,6144796,1176
Asia,Israel,5/22/2022,18168673,6714577,6145673,918
Asia,Israel,5/29/2022,18172382,6714922,6146339,721
Asia,Israel,6/5/2022,18175001,6715186,6146867,34
Asia,Israel,6/12/2022,18179861,6715565,6147712,1269
Asia,Israel,6/19/2022,18186255,6716064,6148580,1518
Asia,Israel,6/26/2022,18195070,6716626,6149435,1577
Asia,Israel,7/3/2022,18202662,6717082,6150239,1236
Asia,Israel,7/10/2022,18208600,6717484,6151008,953
Asia,Israel,7/17/2022,18213766,6717872,6151804,969
Asia,Israel,7/24/2022,18217848,6718177,6152571,747
Asia,Israel,7/31/2022,18220825,6718444,6153204,0
Asia,Israel,8/7/2022,18223419,6718939,6153725,424
Asia,Israel,8/14/2022,18225567,6719356,6154157,381
Asia,Israel,8/21/2022,18227765,6719755,6154623,418
Asia,Israel,8/28/2022,18229700,6720066,6155053,0
Asia,Israel,9/4/2022,18231460,6720342,6155560,398
Asia,Israel,9/11/2022,18233062,6720574,6156045,350
Asia,Israel,9/18/2022,18234495,6720777,6156489,261
Asia,Israel,9/25/2022,18239680,6720922,6156797,0
Asia,Israel,10/2/2022,18256970,6721012,6156963,5547
Asia,Israel,10/9/2022,18275528,6721071,6157072,2094
Asia,Israel,10/16/2022,18293004,6721129,6157167,1941
Asia,Israel,10/23/2022,18318085,6721217,6157308,0
Asia,Israel,10/30/2022,18353366,6721365,6157484,0
Asia,Israel,11/6/2022,18382590,6721447,6157572,0
Asia,Israel,11/13/2022,18423540,6721565,6157694,7360
Asia,Israel,11/20/2022,18464210,6721683,6157820,0
Asia,Israel,11/27/2022,18500388,6721776,6157951,6022
Asia,Israel,12/4/2022,18534441,6721887,6158082,0
Asia,Israel,12/11/2022,18561639,6721978,6158196,4272
Asia,Israel,12/18/2022,18585732,6722070,6158311,0
Asia,Israel,12/25/2022,18599288,6722118,6158383,0
Asia,Israel,1/1/2023,18610874,6722203,6158483,1720
Asia,Japan,1/3/2021,0,0,0,0
Asia,Japan,1/10/2021,0,0,0,0
Asia,Japan,1/17/2021,0,0,0,0
Asia,Japan,1/24/2021,0,0,0,0
Asia,Japan,1/31/2021,0,0,0,0
Asia,Japan,2/7/2021,0,0,0,0
Asia,Japan,2/14/2021,0,0,0,0
Asia,Japan,2/21/2021,0,0,0,0
Asia,Japan,2/28/2021,0,0,0,0
Asia,Japan,3/7/2021,0,0,0,0
Asia,Japan,3/14/2021,0,0,0,0
Asia,Japan,3/21/2021,0,0,0,0
Asia,Japan,3/28/2021,0,0,0,0
Asia,Japan,4/4/2021,0,0,0,0
Asia,Japan,4/11/2021,0,0,0,0
Asia,Japan,4/18/2021,1966962,1248566,718396,8424
Asia,Japan,4/25/2021,2998001,2119267,878734,25527
Asia,Japan,5/2/2021,4339117,3296119,1042998,27280
Asia,Japan,5/9/2021,5113758,3925381,1188377,84020
Asia,Japan,5/16/2021,7470122,5476898,1993224,214563
Asia,Japan,5/23/2021,11140858,7985431,3155427,355456
Asia,Japan,5/30/2021,15925982,12082411,3843571,532924
Asia,Japan,6/6/2021,22206310,16905303,5301007,753065
Asia,Japan,6/13/2021,29821076,22112205,7708871,929391
Asia,Japan,6/20/2021,38500314,26985169,11515145,1117727
Asia,Japan,6/27/2021,48547456,32463964,16083492,1335478
Asia,Japan,7/4/2021,59039077,38012870,21026207,1411135
Asia,Japan,7/11/2021,70885313,45067639,25817674,1439365
Asia,Japan,7/18/2021,81743417,50949898,30793519,1336109
Asia,Japan,7/25/2021,89895433,54529063,35366370,1210771
Asia,Japan,8/1/2021,100878109,58822223,42055886,1262347
Asia,Japan,8/8/2021,110995217,63016247,47978970,1247178
Asia,Japan,8/15/2021,117075517,65736040,51339477,749695
Asia,Japan,8/22/2021,125830434,69839228,55991206,1240143
Asia,Japan,8/29/2021,134742036,74150120,60591916,1232397
Asia,Japan,9/5/2021,142443716,78743483,63700233,1182167
Asia,Japan,9/12/2021,150928281,83241402,67686879,1216476
Asia,Japan,9/19/2021,159022410,87203833,71818577,1146913
Asia,Japan,9/26/2021,165853554,89849295,76004259,1178396
Asia,Japan,10/3/2021,173414077,92936657,80477420,1078823
Asia,Japan,10/10/2021,180269884,95531882,84738002,981396
Asia,Japan,10/17/2021,185217842,97447479,87770363,747694
Asia,Japan,10/24/2021,189794225,98742586,91051639,672227
Asia,Japan,10/31/2021,193462346,99609069,93853277,527683
Asia,Japan,11/7/2021,195861019,100056541,95804478,351618
Asia,Japan,11/14/2021,197551592,100369287,97182305,207018
Asia,Japan,11/21/2021,198753659,100592039,98161620,158821
Asia,Japan,11/28/2021,199501390,100772168,98729222,113507
Asia,Japan,12/5/2021,200028252,100930094,99075775,50312
Asia,Japan,12/12/2021,200420105,100990990,99302973,30116
Asia,Japan,12/19/2021,201015107,101095685,99497740,39073
Asia,Japan,12/26/2021,201730580,101195710,99676760,40059
Asia,Japan,1/2/2022,201972748,101215975,99712296,929
Asia,Japan,1/9/2022,202480542,101286105,99820220,41073
Asia,Japan,1/16/2022,203485253,101369166,99928492,59057
Asia,Japan,1/23/2022,205228062,101462716,99971840,100481
Asia,Japan,1/30/2022,207627512,101559794,100045937,190368
Asia,Japan,2/6/2022,212076855,101651995,100121530,511797
Asia,Japan,2/13/2022,217587570,101721892,100200844,636707
Asia,Japan,2/20/2022,224396297,101801174,100294937,756442
Asia,Japan,2/27/2022,231026327,101864152,100387325,823718
Asia,Japan,3/6/2022,238093359,101950970,100458063,809275
Asia,Japan,3/13/2022,244805789,102110644,100533199,733661
Asia,Japan,3/20/2022,251108949,102327867,100596453,695770
Asia,Japan,3/27/2022,256212933,102562130,100684107,584271
Asia,Japan,4/3/2022,260413405,102794403,100836687,357678
Asia,Japan,4/10/2022,264207558,102937872,101039264,388554
Asia,Japan,4/17/2022,267890858,103047587,101256863,389395
Asia,Japan,4/24/2022,271465156,103203633,101482641,377798
Asia,Japan,5/1/2022,274105909,103306882,101622552,180033
Asia,Japan,5/8/2022,275498330,103376984,101721764,152660
Asia,Japan,5/15/2022,277710319,103474378,101881430,200608
Asia,Japan,5/22/2022,279542416,103546847,101989840,141876
Asia,Japan,5/29/2022,281063606,103613830,102069122,132353
Asia,Japan,6/5/2022,282104699,103668865,102163461,70558
Asia,Japan,6/12/2022,283000424,103713777,102235697,63571
Asia,Japan,6/19/2022,283825289,103749385,102303310,57733
Asia,Japan,6/26/2022,284756733,103784352,102362139,67202
Asia,Japan,7/3/2022,285939503,103811620,102407244,88478
Asia,Japan,7/10/2022,288152069,103842045,102443769,161569
Asia,Japan,7/17/2022,291534125,103875773,102479250,311016
Asia,Japan,7/24/2022,295467112,103909145,102507675,440060
Asia,Japan,7/31/2022,300315136,103969754,102540995,450014
Asia,Japan,8/7/2022,305067332,104038948,102573324,424195
Asia,Japan,8/14/2022,308344875,104070840,102596611,144257
Asia,Japan,8/21/2022,312076201,104107525,102650863,385478
Asia,Japan,8/28/2022,316219357,104146956,102719374,328712
Asia,Japan,9/4/2022,319295449,104184070,102755099,170954
Asia,Japan,9/11/2022,321616059,104215882,102789363,125582
Asia,Japan,9/18/2022,323433220,104232569,102826694,75875
Asia,Japan,9/25/2022,324462783,104243219,102861424,88856
Asia,Japan,10/2/2022,325739979,104256164,102897283,66052
Asia,Japan,10/9/2022,326919856,104268049,102912850,117097
Asia,Japan,10/16/2022,328376663,104277723,102924150,159546
Asia,Japan,10/23/2022,330373681,104289277,102937851,205510
Asia,Japan,10/30/2022,332716989,104302626,102952687,260733
Asia,Japan,11/6/2022,335669596,104317457,102963109,355215
Asia,Japan,11/13/2022,339797104,104339287,102975650,485244
Asia,Japan,11/20/2022,344696768,104371184,102989508,549650
Asia,Japan,11/27/2022,349831348,104408209,103005291,581868
Asia,Japan,12/4/2022,355367373,104456014,103026160,543557
Asia,Japan,12/11/2022,361110242,104484979,103055414,545594
Asia,Japan,12/18/2022,366765907,104514321,103089764,523381
Asia,Japan,12/25/2022,371501132,104546116,103135517,341854
Asia,Japan,1/1/2023,373165799,104558121,103154354,537
Asia,Jordan,1/3/2021,0,0,0,0
Asia,Jordan,1/10/2021,0,0,0,0
Asia,Jordan,1/17/2021,0,0,0,0
Asia,Jordan,1/24/2021,0,0,0,0
Asia,Jordan,1/31/2021,40000,40000,0,0
Asia,Jordan,2/7/2021,0,0,0,0
Asia,Jordan,2/14/2021,0,0,0,0
Asia,Jordan,2/21/2021,0,0,0,0
Asia,Jordan,2/28/2021,0,0,0,0
Asia,Jordan,3/7/2021,0,0,0,0
Asia,Jordan,3/14/2021,0,0,0,0
Asia,Jordan,3/21/2021,272648,209278,63370,0
Asia,Jordan,3/28/2021,0,0,0,0
Asia,Jordan,4/4/2021,0,0,0,0
Asia,Jordan,4/11/2021,0,0,0,0
Asia,Jordan,4/18/2021,0,0,0,0
Asia,Jordan,4/25/2021,0,0,0,0
Asia,Jordan,5/2/2021,0,0,0,0
Asia,Jordan,5/9/2021,0,0,0,0
Asia,Jordan,5/16/2021,0,0,0,0
Asia,Jordan,5/23/2021,0,0,0,0
Asia,Jordan,5/30/2021,0,0,0,0
Asia,Jordan,6/6/2021,2307978,1748084,559894,0
Asia,Jordan,6/13/2021,2601824,1922977,678847,0
Asia,Jordan,6/20/2021,3099657,2100892,998765,185322
Asia,Jordan,6/27/2021,3522719,2316516,1206203,81995
Asia,Jordan,7/4/2021,3995188,2539944,1455244,0
Asia,Jordan,7/11/2021,4312212,2654733,1657479,0
Asia,Jordan,7/18/2021,4641453,2710398,1931055,67092
Asia,Jordan,7/25/2021,4848741,2788103,2060638,99788
Asia,Jordan,8/1/2021,5265074,3004698,2260376,50347
Asia,Jordan,8/8/2021,0,0,0,0
Asia,Jordan,8/15/2021,5791708,3252453,2539255,50019
Asia,Jordan,8/22/2021,6098386,3354577,2743809,54455
Asia,Jordan,8/29/2021,6371558,3450724,2920834,80340
Asia,Jordan,9/5/2021,6512659,3513620,2999039,34268
Asia,Jordan,9/12/2021,6669093,3577708,3091385,29485
Asia,Jordan,9/19/2021,6805103,3630190,3174913,18736
Asia,Jordan,9/26/2021,6920178,3677698,3242480,16235
Asia,Jordan,10/3/2021,7037813,3729142,3308671,18288
Asia,Jordan,10/10/2021,0,0,0,0
Asia,Jordan,10/17/2021,7238510,3823481,3415029,11885
Asia,Jordan,10/24/2021,7354774,3884920,3469854,24454
Asia,Jordan,10/31/2021,7476831,3950145,3526686,18143
Asia,Jordan,11/7/2021,7574613,4004226,3570387,14270
Asia,Jordan,11/14/2021,7662371,4045428,3616943,18587
Asia,Jordan,11/21/2021,7755890,4081129,3674761,13683
Asia,Jordan,11/28/2021,7853665,4122674,3730991,16918
Asia,Jordan,12/5/2021,7950684,4174421,3776263,21959
Asia,Jordan,12/12/2021,8050084,4230296,3819788,16369
Asia,Jordan,12/19/2021,8138188,4275516,3862672,16828
Asia,Jordan,12/26/2021,8220492,4313657,3906835,0
Asia,Jordan,1/2/2022,0,0,0,0
Asia,Jordan,1/9/2022,0,0,0,0
Asia,Jordan,1/16/2022,0,0,0,0
Asia,Jordan,1/23/2022,0,0,0,0
Asia,Jordan,1/30/2022,0,0,0,0
Asia,Jordan,2/6/2022,9326347,4615120,4273338,0
Asia,Jordan,2/13/2022,0,0,0,0
Asia,Jordan,2/20/2022,0,0,0,0
Asia,Jordan,2/27/2022,0,0,0,0
Asia,Jordan,3/6/2022,0,0,0,0
Asia,Jordan,3/13/2022,0,0,0,0
Asia,Jordan,3/20/2022,0,0,0,0
Asia,Jordan,3/27/2022,0,0,0,0
Asia,Jordan,4/3/2022,0,0,0,0
Asia,Jordan,4/10/2022,0,0,0,0
Asia,Jordan,4/17/2022,0,0,0,0
Asia,Jordan,4/24/2022,0,0,0,0
Asia,Jordan,5/1/2022,0,0,0,0
Asia,Jordan,6/5/2022,0,0,0,0
Asia,Jordan,7/10/2022,10027401,4809987,4548721,0
Asia,Jordan,7/17/2022,0,0,0,0
Asia,Jordan,7/24/2022,0,0,0,0
Asia,Jordan,7/31/2022,0,0,0,0
Asia,Jordan,8/7/2022,10040301,4816724,4554791,0
Asia,Jordan,8/14/2022,0,0,0,0
Asia,Jordan,8/21/2022,10057975,4821579,4558313,0
Asia,Jordan,8/28/2022,0,0,0,0
Asia,Jordan,9/4/2022,0,0,0,0
Asia,Jordan,9/18/2022,0,0,0,0
Asia,Jordan,9/25/2022,0,0,0,0
Asia,Kazakhstan,1/3/2021,0,0,0,0
Asia,Kazakhstan,1/10/2021,0,0,0,0
Asia,Kazakhstan,1/17/2021,0,0,0,0
Asia,Kazakhstan,1/24/2021,0,0,0,0
Asia,Kazakhstan,1/31/2021,0,0,0,0
Asia,Kazakhstan,2/7/2021,0,0,0,0
Asia,Kazakhstan,2/14/2021,0,0,0,0
Asia,Kazakhstan,2/21/2021,0,0,0,0
Asia,Kazakhstan,2/28/2021,0,0,0,0
Asia,Kazakhstan,3/7/2021,0,0,0,0
Asia,Kazakhstan,3/14/2021,0,0,0,0
Asia,Kazakhstan,3/21/2021,0,0,0,0
Asia,Kazakhstan,3/28/2021,0,0,0,0
Asia,Kazakhstan,4/4/2021,0,0,0,0
Asia,Kazakhstan,4/11/2021,0,0,0,0
Asia,Kazakhstan,4/18/2021,856906,733980,122926,0
Asia,Kazakhstan,4/25/2021,0,0,0,0
Asia,Kazakhstan,5/2/2021,0,0,0,0
Asia,Kazakhstan,5/9/2021,0,0,0,0
Asia,Kazakhstan,5/16/2021,2590798,1836821,753977,26786
Asia,Kazakhstan,5/23/2021,2902678,1984761,917917,30420
Asia,Kazakhstan,6/6/2021,3409522,2230018,1179504,34517
Asia,Kazakhstan,6/13/2021,3861948,2490852,1371096,55262
Asia,Kazakhstan,6/20/2021,4397655,2744212,1653443,51802
Asia,Kazakhstan,6/27/2021,5021117,3130095,1891022,70088
Asia,Kazakhstan,7/4/2021,5892097,3717876,2174221,144549
Asia,Kazakhstan,7/11/2021,6742275,4319897,2422378,110660
Asia,Kazakhstan,7/18/2021,7645097,4872183,2772914,77737
Asia,Kazakhstan,7/25/2021,8359068,5127049,3232019,90165
Asia,Kazakhstan,8/1/2021,9208838,5408959,3799879,107257
Asia,Kazakhstan,8/8/2021,10083693,5727414,4356279,79466
